ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_3505,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_celtidis
ASV_3506,Fungi,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,Pimelea_cf._gnidia_Burrows_10864
ASV_3507,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_orientale
ASV_3508,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_zhuangii
ASV_3509,Fungi,Streptophyta,Magnoliopsida,NA,NA,NA,Magnoliophyta_environmental_sample
ASV_3510,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_guiyangensis
ASV_3511,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Septoriella,Septoriella_subcylindrospora
ASV_3512,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Zygotorulaspora,Zygotorulaspora_dagestanica
ASV_3513,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_3514,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_podocarpi
ASV_3515,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium_uniguttulatum
ASV_3516,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Lophomyrtus,Lophomyrtus_bullata_x_Lophomyrtus_orbcordata
ASV_3517,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraophiobolus,Paraophiobolus_torilicola
ASV_3518,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_banksiae
ASV_3519,Fungi,Ascomycota,Sordariomycetes,Sordariales,Schizotheciaceae,Pseudoechria,Pseudoechria_longicollis
ASV_3520,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,Elliptochloris,Elliptochloris_perforata
ASV_3521,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_pseudomarina
ASV_3522,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_coprosmae
ASV_3523,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_3524,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon_pratensis
ASV_3525,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_myxariophila
ASV_3526,Fungi,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces_anomalus
ASV_3527,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,NA
ASV_3528,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Axonopus,Axonopus_marginatus
ASV_3529,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_myxariophila
ASV_3530,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Pseudocosmospora,Pseudocosmospora_rogersonii
ASV_3531,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraophiobolus,Paraophiobolus_arundinis
ASV_3532,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3533,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium,NA
ASV_3534,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,NA
ASV_3535,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,Bellis_perennis
ASV_3536,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,NA
ASV_3537,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia_arguta
ASV_3538,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,Bensingtonia_rectispora
ASV_3539,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_brevicompactum
ASV_3540,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,Coccomyxa,Coccomyxa_sp._KN-2011-C8
ASV_3541,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma_corticola
ASV_3542,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Nigrogranaceae,Nigrograna,Nigrograna_mackinnonii
ASV_3543,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_herbarum
ASV_3544,Fungi,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus_blitum
ASV_3545,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_3546,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Danthonia,Danthonia_decumbens
ASV_3547,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora
ASV_3548,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_flavescens
ASV_3549,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3550,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Candida,Candida_albicans
ASV_3551,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti
ASV_3552,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,Hypochaeris_environmental_sample
ASV_3553,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3554,Fungi,NA,NA,NA,NA,NA,NA
ASV_3555,Fungi,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Castanopsis,Castanopsis_hystrix
ASV_3556,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,michotii
ASV_3557,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Desmodesmus,Desmodesmus_sp._TAU-MAC_2617
ASV_3558,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,Dothideomycetes_sp._PC-2023a
ASV_3559,Fungi,Streptophyta,Magnoliopsida,Caryophyllales,Basellaceae,Anredera,Anredera_cordifolia
ASV_3560,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,Elliptochloris,Elliptochloris_antarctica
ASV_3561,Fungi,Fungi_phy_Incertae_sedis,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,NA
ASV_3562,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea_millefolium
ASV_3563,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_topiaria
ASV_3564,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_3565,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_3566,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_lobatum
ASV_3567,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrella,Coelastrella_sp._IN-2019
ASV_3568,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa_annua
ASV_3569,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Jaagichlorella,Jaagichlorella_roystonensis
ASV_3570,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora_lathyri
ASV_3571,Fungi,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus_pedunculatus
ASV_3572,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3573,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus_pulverulenta
ASV_3574,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Didymella_longicolla
ASV_3575,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Peltaster,Peltaster_cerophilus
ASV_3576,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_3577,Fungi,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora_oryzicola
ASV_3578,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_3579,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_3580,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_speciosa
ASV_3581,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_harpali
ASV_3582,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_orientale
ASV_3583,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_irregularis
ASV_3584,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum_turgidum
ASV_3585,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
ASV_3586,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_hiemalis
ASV_3587,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_ruber
ASV_3588,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_spathulatum
ASV_3589,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_racemosus
ASV_3590,Fungi,NA,NA,NA,NA,NA,NA
ASV_3591,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
ASV_3592,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,NA
ASV_3593,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amorosiaceae,Angustimassarina,Angustimassarina_acerina
ASV_3594,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria,Septoria_eclipticola
ASV_3595,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_3596,Fungi,NA,NA,NA,NA,NA,NA
ASV_3597,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_inositophila
ASV_3598,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica_speciosa
ASV_3599,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_3600,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_primogenitum
ASV_3601,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_sp._D160
ASV_3602,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_3603,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._LV-2018
ASV_3604,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_hollandica
ASV_3605,Fungi,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastropsis,Coelastropsis_costata
ASV_3606,Fungi,Streptophyta,Magnoliopsida,Apiales,Araliaceae,Aralia,Aralia_vietnamensis
ASV_3607,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia,Kalmusia_araucariae
ASV_3608,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,NA
ASV_3609,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_sp.
ASV_3610,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,Peniophora_lycii
ASV_3611,Fungi,NA,NA,NA,NA,NA,NA
ASV_3612,Fungi,Streptophyta,Magnoliopsida,Malvales,Thymelaeaceae,Pimelea,Pimelea_oreophila
ASV_3613,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa_annua
ASV_3614,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina_sp._JS-42
ASV_3615,Fungi,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Trebouxia,Trebouxia_sp._P-350a-III
ASV_3616,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,Microstromataceae,Microstroma,Microstroma_bacarum
ASV_3617,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema,Parmotrema_reticulatum
ASV_3618,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_sp._MV-2018B
ASV_3619,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,Papiliotrema_miconiae
ASV_3620,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_sp.
ASV_3621,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_3622,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,Symmetrospora_pseudomarina
ASV_3623,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_verrucosa
ASV_3624,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_tricinctum
ASV_3625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Xenopyrenochaetopsis,Xenopyrenochaetopsis_pratorum
ASV_3626,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora_forlicesenica
ASV_3627,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_ruber
ASV_3628,Fungi,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alcaligenes_faecalis
ASV_3629,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,NA
ASV_3630,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_pullulans
ASV_3631,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,Genolevuria_amylolytica
ASV_3632,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideales_fam_Incertae_sedis,Hormonema,NA
ASV_3633,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3634,Fungi,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,uncultured_Chlamydomonadales
ASV_3635,Fungi,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Chaetomella,Chaetomella_raphigera
ASV_3636,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,Pleosporales_sp.
ASV_3637,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._OD-1-1-K
ASV_3638,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_ruberrimus
ASV_3639,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum_officinale
ASV_3640,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_3641,Fungi,NA,NA,NA,NA,NA,NA
ASV_3642,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_3643,Fungi,NA,NA,NA,NA,NA,NA
ASV_3644,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,uncultured_Pezizaceae
ASV_3645,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_dezfulensis
ASV_3646,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_ramosissimus
ASV_3647,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium_oeirense
ASV_3648,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_3649,Fungi,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago_lanceolata
ASV_3650,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._OD-1-1-K
ASV_3651,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_heterosporum
ASV_3652,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_sp.
ASV_3653,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Microcera,Microcera_larvarum
ASV_3654,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
ASV_3655,Fungi,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Zoellneria,Zoellneria_rosarum
ASV_3656,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_oregonensis
ASV_3657,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_rosicola
ASV_3658,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_yunnanense
ASV_3659,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Sphaerellopsis,Sphaerellopsis_filum
ASV_3660,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_orientale
ASV_3661,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,NA,Trebouxiophyceae_sp._YN21-20
ASV_3662,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Metrosideros,Metrosideros_fulgens
ASV_3663,Fungi,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa_annua
ASV_3664,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_3665,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,NA
ASV_3666,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Pseudocoleophoma_yunnanensis
ASV_3667,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,Microdochium_novae-zelandiae
ASV_3668,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_celtidis
ASV_3669,Fungi,Basidiomycota,Cystobasidiomycetes,Buckleyzymales,Buckleyzymaceae,Buckleyzyma,Buckleyzyma_armeniaca
ASV_3670,Fungi,Chlorophyta,Trebouxiophyceae,NA,NA,Elliptochloris,Elliptochloris_antarctica
ASV_3671,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3672,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus_nyarrowii
ASV_3673,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3674,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Neocladosporium,Neocladosporium_syringae
ASV_3675,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
ASV_3676,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta,Neoascochyta_paspali
ASV_3677,Fungi,Fungi_phy_Incertae_sedis,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,NA
ASV_3678,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,NA
ASV_3679,Fungi,NA,NA,NA,NA,NA,NA
ASV_3680,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus_nyarrowii
ASV_3681,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae
ASV_3682,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,NA,NA
ASV_3683,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._Ru-6-6
ASV_3684,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_lobatum
ASV_3685,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
ASV_3686,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Peltaster,Peltaster_cerophilus
ASV_3687,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_lobatum
ASV_3688,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_brachylaenae
ASV_3689,Fungi,NA,NA,NA,NA,NA,NA
ASV_3690,Fungi,NA,NA,NA,NA,NA,NA
ASV_3691,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_3692,Fungi,Chytridiomycota,Chytridiomycota_cls_Incertae_sedis,Chytridiomycota_ord_Incertae_sedis,Chytridiomycota_fam_Incertae_sedis,Chytridiomycota_gen_Incertae_sedis,NA
ASV_3693,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_elongatum
ASV_3694,Fungi,Basidiomycota,Exobasidiomycetes,Georgefischeriales,Gjaerumiaceae,Gjaerumia,Gjaerumia_minor
ASV_3695,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_quellarense
ASV_3696,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pyrenochaetopsidaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora
ASV_3697,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_sp.
ASV_3698,Fungi,Streptophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum_scoparium
ASV_3699,Fungi,Chlorophyta,Trebouxiophyceae,Watanabeales,NA,Chloroidium,Chloroidium_sp._LV-2018
ASV_3700,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_simplex
ASV_3701,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,Kondoa_yuccicola
ASV_3702,Fungi,Streptophyta,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,Aloysia_citrodora
ASV_3703,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Pleurotus_purpureo-olivaceus
ASV_3704,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,NA
ASV_3705,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_dimennae
ASV_3706,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraloratospora,Paraloratospora_gahniae
ASV_3707,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chrysanthemicola
ASV_3708,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_humicola
ASV_3709,Fungi,Fungi_phy_Incertae_sedis,Fungi_cls_Incertae_sedis,Fungi_ord_Incertae_sedis,Fungi_fam_Incertae_sedis,Fungi_gen_Incertae_sedis,NA
ASV_3710,Fungi,Ascomycota,Sordariomycetes,Sordariales,Schizotheciaceae,Schizochlamydosporiella,Schizochlamydosporiella_marina
ASV_3711,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Amorosiaceae,Angustimassarina,Angustimassarina_acerina
ASV_3712,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_pini
ASV_3713,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon_pratensis
ASV_3714,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia_fermentans
ASV_3715,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_sp.
ASV_3716,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia_eremophila
ASV_3717,Fungi,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella_officinarum
ASV_3718,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
ASV_3719,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Thyridariaceae,Parathyridaria,Parathyridaria_ellipsoidea
ASV_3720,Fungi,Ascomycota,NA,NA,NA,NA,NA
ASV_3721,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus
